27788438411589	44.9921855415799	-93.4552333828125
54956254019183	44.85923581362268	-92.989281234375
19567871005131	45.032414105220745	-93.2028993984375
27380416518383	44.99418225712112	-93.4431044765625
17609365917709	45.04199833981856	-93.1432216640625
31683973749976	44.973122162675914	-93.575160140625
41231686051210	44.926399019011555	-93.86836326562499
42206643627624	44.92162791977097	-93.89807029687499
33062658252319	44.966375365952445	-93.6177431484375
32379758452093	44.96971723722669	-93.59664939843749
37641093390898	44.94397011577421	-93.757269515625
53830972587882	44.86474254490476	-92.9772841640625
23227183142191	45.01450671952482	-93.3159267421875
24116241372640	45.01015598145081	-93.341898421875
34574486740861	44.9589770094208	-93.66406150781249
54264764284612	44.86261972101357	-92.97886619531249
24064701765107	45.010408198150756	-93.3416786953125
16458314682090	45.04763117945061	-93.106878890625
25293062412051	45.00439703346879	-93.37947166406249
32083405708604	44.97116748325136	-93.5877285
20710332306115	45.02682330170535	-93.2371767421875
25404731561740	45.00385056395225	-93.381449203125
39676907889665	44.93400755612649	-93.8192763515625
25774098749287	45.00204301093599	-93.3930068203125
54638426439225	44.86079114993899	-92.98040428124999
57193931979660	44.848285405233504	-93.0025966640625
20710332306126	45.02682330170535	-93.237660140625
23583665427819	45.01276222068355	-93.3258583828125
32117765446956	44.97099933878473	-93.5877285
32143535250720	44.970873230434755	-93.5877285
58113054980969	44.8437875407512	-93.01986717187499
17995912974461	45.04010671456899	-93.1560536953125
28329604291045	44.989537266230506	-93.4733388515625
30837865192493	44.977262720166635	-93.5503310390625
33127082761728	44.966060095077516	-93.617699203125
20714627273457	45.02680228364702	-93.23928611718749
45951855110637	44.90330017290848	-94.0143056484375
20499878908546	45.02785318656345	-93.23001365625
19499151528344	45.032750394154	-93.1992519375
20710332306163	45.02682330170535	-93.23928611718749
19713899893188	45.031699491237575	-93.20558006249999
32379758452059	44.96971723722669	-93.5951552578125
38504381817645	44.93974548605018	-93.78596580468749
53242562068436	44.86762201889577	-92.9699013515625
32379758452061	44.96971723722669	-93.59524314843749
54015656181407	44.86383876839663	-92.9721425625
52770115657794	44.86993400531191	-92.6050673671875
14452564954391	45.05744661269004	-93.0453115078125
53667763830636	44.86554123112124	-92.9740322109375
2632814953044	45.1152883092102	-92.682367171875
19563576037882	45.03243512327907	-93.20487693749999
26379689138127	44.99907946471167	-93.40996971093749
28149215664555	44.990420024680304	-93.46709861718749
34432752820071	44.95967060534564	-93.6601943203125
28179280435604	44.990272898272	-93.46670310937499
53238267101135	44.8676430369541	-92.969593734375
55351391010291	44.85730215225645	-92.991917953125
20164871459427	45.02949259511308	-93.2217958828125
22604412884155	45.01755433798246	-93.2980849453125
54831699967611	44.859845337314205	-92.98725974999999
30404073495452	44.97938554405782	-93.535082015625
53152367755260	44.86806339812067	-92.9698134609375
3032246911739	45.11333362978565	-92.6978798671875
54767275458151	44.86016060818913	-92.98506248437499
19516331397629	45.032666321920686	-93.2040419765625
2826088481494	45.114342496585415	-92.692035140625
59427314973144	44.83735601490266	-93.0291396328125
19692425056686	45.031804581529215	-93.2041738125
23948737648009	45.010975685725626	-93.3346474453125
18575733559462	45.03726927669464	-93.16972068749999
57490284723099	44.84683515920884	-93.00932029687499
64323577689426	44.81339542840812	-93.07844627343749
33251636813426	44.96545057138599	-93.62525779687499
39702677693520	44.933881447776514	-93.823275375
17733919969385	45.04138881612703	-93.1498134609375
24206435685969	45.00971460222591	-93.34870994531249
21444771714005	45.02322921373117	-93.2642470546875
53075058343808	44.868441723170584	-92.96278221093749
