0	33352568523324	33481417542144	3	0.0701915865179432
1	35667555893384	38510824242033	3	1.5506000045020871
2	34881576878577	35839354585144	3	0.5220444975990726
3	32542967188569	32542967188547	3	0.07614246226506294
4	34881576878577	35311073607980	3	0.23420232860450368
5	31499290143017	30968861673678	3	29.52060013281246
6	44044889587597	35766340141146	3	44.330219564769216
7	42241003332995	42215233533122	3	13.477960803878913
8	33107755387732	33603824110203	3	0.27454782658738675
9	43561705770800	42554535949348	3	31.15074567284061
10	41470056707605	42127186703251	3	1.2176316886841543
11	32098438076393	32094143108585	3	1.7788985365381424
12	32837172453558	32877974642893	3	0.14705630351556137
13	31922344414733	31847182485925	3	4.025149583647514
14	33352568523706	33605971594054	3	0.13821692143556483
15	32268089281603	32351841143818	3	0.07721742985370973
16	34271691522825	34563749298825	3	0.1614929894667795
19	34331821064867	34349000934064	3	0.073292569292485
18	34314641195764	34563749298825	3	0.13923393742330226
21	32935956696428	32959579016545	3	0.012868457528315952
20	33024003525506	33054068296567	3	0.019392194687828185
23	32068373300935	32104880522903	3	0.10911516556756619
22	32478542677238	32852204832122	3	1.0784677642276077
25	36163624615347	36232344092549	3	1.7245322203435571
24	33605971592715	33580201788482	3	1.6234249722161953
27	31024696249736	30958124256704	3	0.09380768636026612
26	31024696249736	30975304125586	3	0.9312808618219224
29	31013958831568	30809947884445	3	2.2797454341077645
28	31078383340676	30891552263525	3	0.48828249838812293
31	32031866079469	32006096275784	3	0.27376860192830016
30	31872952292747	31872952292474	3	0.9448047218812828
34	31164282686473	31149250300875	3	0.2389225842867497
35	31756988175421	31484257752396	3	0.5200232981770966
32	31954556670854	31952409187260	3	0.183428618440412
33	35296041222181	35298188706028	3	0.6923678236117077
38	32963873988977	32961726504900	3	1.488292798124403
39	32755568075815	32777042911947	3	1.169905883036125
36	32646046408789	32646046408769	3	0.06922102899493195
37	32362578568705	32379758438025	3	0.4984675860804676
42	33397665685604	33419140522074	3	0.01169859775351785
43	33447057809470	33447057809516	3	0.1592192464881923
40	32950989087435	33303176405542	3	0.19188822141401307
41	32963873988977	33288144019671	3	0.1769537410613115
46	33528662189417	33524367221440	3	2.3640768495251674
47	33702608364572	33698313396675	3	2.087203062693042
44	33266669183798	33764885389904	3	0.27149573888783063
45	33079838107199	33642478821719	3	3.454120726789613
51	32154272649809	32195074838450	3	2.2566242509550225
50	33047625849360	33112050358754	3	0.06556320795621881
49	31198642424184	31267361900833	3	0.1939814012593455
