0	16481937004677	-69681549383699	3	82.76140007541225
1	14909978974936	15811922106680	3	0.491535531598593
2	2177548423991	2177548422888	3	3.807603254012279
3	1733019304540	1758789106148	3	7.44234177341377
4	2669322173820	1840393486076	3	0.45161864989188666
5	2701534428525	2669322173820	3	0.017547896629881286
6	2203318223717	2209760674029	3	2.171343204050673
7	3137473610202	2415919104808	3	0.39313351908488464
8	6719476334068	3609920013206	3	1.6940836406578743
9	2592012765238	2594160248846	3	0.13463955300413233
10	7395933687007	3629247366752	3	11.976096203741967
11	3700114331357	3577707760506	3	10.26097275876125
12	28078348690499	31278099324528	3	1.7430944995534563
13	7874822539495	7829725376230	3	23.06395929776843
14	6925634770870	6929929735818	3	8.101790966369473
15	10834055007476	10346576219567	3	0.29935800318471584
17	11781095294233	16610786016358	3	2.6321127505220203
16	10698763536147	10965051508376	3	0.14510374126654657
19	14899241548206	10881299644646	3	2.1902498367960157
18	10453950400091	10471130269249	3	0.06288126714222131
21	16610786014196	10353018666814	3	3.409979937656109
20	16022375493590	16022375492268	3	4.5690160109623905
23	14892799095597	13020193355405	3	1.0204922215285486
22	13557064267482	13550621815886	3	2.2632957588553584
25	15481209615877	15481209614546	3	4.599908264964831
24	16619375947877	14894946579337	3	0.9394037569998039
27	17772574668549	12088185454933	3	3.096713312415502
26	16610786013739	14894946579787	3	0.9347243497202857
29	16612933498241	16043850331787	3	0.31003210603209735
28	13763222703554	13778255085131	3	13.656030656774446
31	8336531525825	3605625051250	3	2.700906389212355
30	3601330084575	4002909525585	3	3.387092859694568
34	23847805929793	23882165670148	3	6.927315466832259
35	25262997653170	25271587594428	3	23.070663717514122
32	23386096935489	23422604173021	3	53.71795185433249
33	20519206273728	20557860987938	3	29.60979203596108
38	10597831810713	3592740153395	3	4.719328749345014
39	4651449594172	4258460086118	3	2.2647654421251717
36	9751723246983	9747428279139	3	1.8998575697267233
37	4067334040721	4069481520332	3	13.934701513586484
42	5935644816928	5927054884291	3	6.737104833017814
43	24358907019159	18957985631868	3	52.24721358672491
40	4522600576537	3577707771861	3	0.5149235336383428
41	4514010643109	4518305609908	3	1.7091055074530441
46	3642132289843	3292092455242	3	0.5195946606206753
47	732291948961	727996982543	3	3.023615056064034
44	18902151066872	18882823711813	3	7.729831556619534
45	18882823711813	17182016663391	3	0.926554734734639
51	3575560291783	3730179115075	3	2.445806374106204
50	7275674614757	7209102621999	3	1.0332457004836444
49	7209102621999	7121055793043	3	1.972542659751738
48	6871947688930	6874095173115	3	1.8579471644772083
54	4363686797762	4417373887346	3	5.493320183969259
53	5437428616952	5147518325119	3	1.7749581542800092
52	5912022500065	3730179115075	3	1.7248256575839545
59	19660212794261	18412524795355	3	0.6796973209623279
58	8415988438867	8546984941305	3	0.12298436109852443
57	9249212089594	8546984941305	3	14.788202124405018
56	5207647868124	5396626429510	3	1.557242118364601
63	18376017574592	17194901568745	3	0.6435064369637516
62	18373870090554	18487686727007	3	10.93073852322389
61	17787607054909	17194901568342	3	0.3233435171939616
60	18412524795355	17785459570431	3	0.3415990543873763
68	30004641536929	30006789020157	3	1.4498543175664635
69	31024696272478	31269509408236	3	0.1333640143839339
70	29972429285449	31024696272478	3	0.5732417345272651
71	30951681827495	31965294108879	3	0.552173813940415
64	19224273615150	18945100740561	3	1.662893405045174
65	22434761662846	22434761662165	3	2.3549217596200536
66	24142011166608	28533615224727	3	2.3924032540835034
67	34701188272132	35289598791455	3	0.3563900304275331
76	8806830444982	8813272895408	3	1.7788164969420153
77	10453950407174	10660108832349	3	17.055343568926425
78	12912819180971	11113227884784	3	0.9803485797091047
79	9244917114164	8772470711825	3	0.2573923274412557
72	26203595485976	30685393857261	3	2.4415365735109247
73	32940251683284	32938104201332	3	5.866628829852004
74	34649648670284	43194486101696	3	4.654873333993998
75	7868380092549	7859790157959	3	0.008343263348668903
85	3133178669728	2293512563740	3	0.45898875893918506
84	11115375371461	10649371420062	3	0.25385957123955183
87	700079696375	223338326744	3	0.25991520743118923
86	3133178669728	2924872756756	3	2.7193248121475353
81	7827577909441	7355131507107	3	0.2582020054750826
80	8830452773506	10840497465321	3	6.235207898211679
83	9996536390230	9244917114102	3	1.1852376270865284
82	8770323230467	7827577909441	3	0.5141372097495659
93	26199300502632	26480620853107	3	25.190263114116895
92	11087458096177	8581344679994	3	1.4415611312463161
95	25595857591216	25587267655953	3	2.334807906370979
94	26038239223547	26040386706827	3	1.2694902511889103
89	2789581284709	2780991350463	3	1.1806694726576268
88	996432439772	702227179994	3	0.5058407888038107
91	22443351602226	22434761666422	3	4.204974520302783
90	1520418449626	1155346230601	3	3.3369131268581476
102	14901389036568	14340895804573	3	0.5374818875730175
103	29972429261811	44637595087101	3	7.992969801409493
100	16469052096925	16028817949290	3	0.2398212539356468
101	14340895804061	14632953580068	3	0.16733201065868505
98	13769665156557	13767517672479	3	1.4893092116314934
99	16028817949290	14899241550968	3	0.6153462418071967
96	27129160918820	28074053723495	3	0.5150288659978584
97	13576391632282	10181219986361	3	1.850180659194809
110	8592082098584	8263517100759	3	0.6006353050174779
111	16662325627821	17008070492734	3	7.79295556742239
108	2731599226722	3000034683270	3	2.327959371938094
109	8592082098584	8428873341323	3	0.3199981139411362
106	14901389037285	14901389037274	3	0.038013885476050974
107	16273631088195	16454019713936	3	2.100238010951354
104	37568078921218	44637595087101	3	3.8537955918477453
105	14628658614415	14736032796455	3	1.0728760259868517
119	18285823270173	18814104247157	3	0.6792984282542759
118	17252883634496	16709570271803	3	0.2960552411089925
117	17130477065348	14907831490692	3	1.2114015679870072
116	33919504215022	36118527469547	3	1.1979814254502408
115	19535658747782	19501299009345	3	0.29445522002670205
114	17519171603764	15839839391952	3	1.0381707838239416
113	17306570721500	16754667424223	3	0.30073342490510385
112	17912161109949	17306570721500	3	0.33035286414305826
127	32334661281217	32334661280992	3	0.7787158873866604
126	31187905020514	31499290149096	3	0.8239848036733253
125	30086245909164	31812822759161	3	7.640182284608855
124	29220809995235	29682518979518	3	0.6652774648975115
123	29160680453050	29220809995235	3	0.24097877389440045
122	28456305817875	28074053727913	3	2.761828427561958
121	29031831433657	29023241497921	3	3.972062944237422
120	32328218828276	32796370263318	3	0.25540491377229
137	8458938102827	7348689057320	3	0.6054482838535415
136	15889231519076	15354508090970	3	0.29147954081106536
139	7881265003111	7344394091355	3	0.2931981257015761
138	8295729345215	7881265002971	3	5.623854174433869
141	12182674748728	10365903583641	3	1.3718993442880731
140	7694433928313	7123203278220	3	0.31273116830575903
143	11123965312785	9242769638012	3	1.0248029852556308
142	14912126464067	12182674748728	3	1.48690783445109
129	13037373235886	13041668202771	3	1.41320209364409
128	30440580705454	33039035918410	3	1.4464813112423072
131	12111807784474	12113955267707	3	1.430363447199146
130	12831214805789	12113955267707	3	0.39462443256320245
133	14909978975021	15109694957681	3	12.057914245702214
132	12096775399495	12111807784474	3	1.900256903538564
135	15354508090902	15887084034573	3	2.7284449550244143
134	15811922106466	14907831491080	3	0.4925230904078268
152	27608049795696	34200824591988	3	3.5914761789163636
153	8130373109859	7932804615880	3	5.337168376810001
154	8224862391440	8667244022897	3	0.6507034523151416
155	10018011235214	10011568784934	3	2.2833361979253652
156	11598559198767	11123965312778	3	0.2586313232254112
157	11845519821194	11106785446500	3	0.5928246012731764
158	13950053790211	13935021405321	3	2.2080951356698293
159	13423920297179	13202729481929	3	1.3563998962614563
144	33728378188378	35802847391391	3	1.130725891859632
145	19144816729014	19320910388093	3	0.12911986840167397
146	24109798914777	23235773069192	3	4.369768622707135
147	22896470654719	21902185726242	3	0.6146174122082665
148	23628762577168	25222195442684	3	2.116139340075293
149	23600845290661	23877870681029	3	0.36155147586209063
150	23931557772783	26201447986884	3	2.9614659728223915
151	25239375329837	29953101935004	3	2.5678515286399124
171	23828478560698	26094073807499	3	2.979343635085319
170	23038204577194	23880018166489	3	1.2267327834015465
169	23061826896901	25069724108218	3	4.869524825867901
168	22741851836871	23770496504214	3	1.5891356553640217
175	25557202895922	26656714523982	3	2.81785418489018
174	24693914470119	24975234828233	3	1.24424557536799
173	24693914470545	25211458029193	3	1.005341603130552
172	25284472472378	25469156065958	3	0.23687897021508214
163	15453292342238	15455439825406	3	1.655410661082245
162	16307990833106	16307990832745	3	1.2476967615700838
161	15790447274680	15792594757098	3	4.247511341904888
160	14364518132557	15257871329663	3	0.5119665464315595
167	23340999773649	22737556869564	3	2.518377400989066
166	21485573903325	27208617825497	3	10.559473303146142
165	18627273181999	8405251022279	3	5.568532530420593
164	14922863883870	15015205680150	3	1.8702794425541733
186	15629386004293	15221364111326	3	0.256429992478122
187	16320875738458	15629386004293	3	0.6950212220571473
184	14426795162513	14315126032968	3	69.45480956796195
185	14396730390994	14394582907808	3	1.5930588585699925
190	18672370330323	19179176471016	3	0.2761085493668828
191	20544976071496	20540681108841	3	16.039225798890868
188	16301548387672	16297253421701	3	4.5725811238390435
189	19514183918461	21565030802190	3	3.1246647742664733
178	17370995237520	17272210989527	3	0.8002682912802374
179	17682380366866	17370995237520	3	1.8432679486638863
176	24277302645119	21842056192809	3	11.791311882528712
177	17763984744696	17484811870550	3	0.19650368285887573
182	18680960263549	18661632910718	3	0.029591795375001916
183	29972429262487	36374078014162	3	3.489110398904188
180	17682380366866	18661632910718	3	2.8843161137603395
181	18111877100461	17944373388215	3	42.24129010414311
205	41008347724753	41485089094184	3	0.7495403141925678
204	34585224150924	34209414513107	3	1.4270809995419915
207	21932250506314	21970905211810	3	0.5191110843600979
206	20622285481471	21496311325802	3	0.47618314378249543
201	33554431997166	33788507714581	3	0.3949760406557227
200	33788507714581	34230889345173	3	2.4005305826148815
203	32766305499326	32199369817211	3	2.4182777905178883
202	33425582981435	33964601376742	3	0.42809773521328337
197	34430605319760	34398393065146	3	0.3154915901631185
196	21659520081733	24711094345348	3	4.560511996483572
199	33803540098866	34035468333455	3	2.47122965036136
198	36434207562041	35654670998069	3	0.5727239122480067
192	16756814919508	16756814920836	3	4.590041245846222
195	18644453048536	20723217218792	3	1.140836764048338
194	16756814920836	16769699822717	3	0.0078240016073586
220	26414048869477	26703959161962	3	0.5093960687562026
221	30442728186353	30436285734909	3	1.7405846490439794
222	31389768474664	31385473506878	3	1.702656082533763
223	31404800854353	31398358402232	3	4.083608510838912
216	24330989743138	26250840123550	3	1.046060526222165
217	24818468531671	24781961312327	3	9.182959319461727
218	26199300502543	26006026974021	3	1.0155353469831188
219	26201447987131	28082643661802	3	1.0827238743363228
212	24283745099925	24343874642040	3	0.03293815737071739
213	22913650536785	22877143318766	3	13.763532446096798
214	24079734157345	23864985793071	3	1.4779536699168208
215	24893630457081	24885040523398	3	3.1301815024437474
208	21496311325802	21734682011271	3	2.258217482326641
209	25398289110784	24339579675063	3	7.803538483638646
210	23590107881662	23386096935489	3	1.0159342048821747
211	26914412566200	25241522804567	3	2.3302414563309903
239	29517162751262	29515015282236	3	50.59038588786257
237	29978871734265	30032558825918	3	1.6542684259135465
236	28578712395630	29055453765900	3	2.2157822118177815
235	30685393852929	31761283160150	3	0.6396040343701713
234	29074781117356	29493540429884	3	4.72157384840713
233	30008936503264	31776315544759	3	0.9640127539313885
232	30610231922334	30685393852929	3	10.208442019457504
231	29723321177179	29873645032291	3	0.6213375350725739
230	28537910203856	28159953082311	3	1.1499317589461533
229	29128468206520	30966714208179	3	1.1666870818518782
228	25761213852701	25739739017560	3	4.597045323398235
227	26940182371969	26568667701112	3	0.3263286308456634
226	25411174014942	25963077312226	3	0.30115099426696074
225	28787018304983	28026809094850	3	3.158386767138545
224	35190814523997	35175782138119	3	1.2081961521505646
254	40016210290847	40029095191391	3	4.6338055546435
255	39311835658905	37866579163583	3	3.1842287082817635
252	36118527471559	36118527469547	3	6.96569790345313
253	37295348513578	37389837794082	3	0.1348577810665112
250	44510893577698	44691282215557	3	39.880834269276576
251	15893526480583	16041702851916	3	1.0744346276801398
248	24790551250542	25262997652882	3	0.2573691505655281
249	44442174080724	44461501433504	3	0.1493466303521919
246	18635863118533	19591493341445	3	0.5206908970166049
247	23847805929793	23856395864381	3	0.004679439100774362
244	20991652676070	20987357709406	3	2.178294128230108
245	20978767774818	20987357709406	3	0.004679439101565334
242	18627273182609	19093277134006	3	0.2539537058348918
243	20036022453785	20076824649674	3	22.80456013939873
240	32364726064711	32953136583994	3	0.3210083738626754
241	27520002957884	28396176285859	3	0.47731532662950144
275	38362647891984	38912403705955	3	1.2114960336518557
274	39822936773211	39917426053621	3	0.20735518005013812
273	39754217294417	40913858460689	3	10.782521463270069
272	38521561678260	38528004131063	3	6.447709904236273
279	41386304870250	42567420875829	3	1.1380397078643296
278	41444286928052	41948945585004	3	0.42349107502820066
277	38034082896616	38081327536850	3	0.025736915056631903
276	21736829496075	20557860973255	3	2.22795157978578
283	38158636926395	38160784410026	3	0.05541521628525822
282	2701534447508	2469606213647	3	0.1365446639248718
281	43072079526773	43061342108554	3	0.055733827706298866
280	98784268893	386547077545	3	0.22311708669704244
287	31069793416530	31406948348694	3	1.4478606622672519
286	5510443057836	4608499926300	3	0.858826206793013
285	39941048353141	40804336778795	3	1.594783633991116
284	37037650483080	37048387901315	3	0.005849298876363439
258	40969693028767	40963250576483	3	4.651491741228366
259	41431402012200	41427107044229	3	2.34488815090484
256	43402792007247	43404939490838	3	0.19400021664005
257	43080669461365	43402792007247	3	4.0499641363960865
262	40452149471183	44150116312479	3	4.50102844465682
263	34157874916450	41409927202981	3	36.95648667685826
260	42322607725018	42311870304911	3	6.484434417239725
261	42844446253241	44646185033052	3	0.9844669892605857
266	43306155252677	46544560592345	3	1.764366268571757
267	44227425736587	44233868188181	3	2.26230194537323
