"hostname","timestamp","city","region_name","country_name","browser"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-10-01 22:32:41","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-10-01 22:35:03","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-10-01 23:21:38","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
"sphinx.cs.umn.edu","2012-10-02 10:33:33","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0"
"faculty-150.cs.umn.edu","2012-10-02 11:19:40","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20100101 Firefox/15.0.1"
"sphinx.cs.umn.edu","2012-10-02 11:19:57","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0"
"x-134-84-228-29.uofm-secure.wireless.umn.edu","2012-10-02 11:37:36","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
"x-134-84-228-29.uofm-secure.wireless.umn.edu","2012-10-02 11:50:24","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
"x-134-84-228-29.uofm-secure.wireless.umn.edu","2012-10-02 11:50:25","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
"giza.cs.umn.edu","2012-10-02 12:03:06","Minneapolis","Minnesota","United States","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
"x-134-84-228-29.uofm-secure.wireless.umn.edu","2012-10-02 14:07:43","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
"alexandria.cs.umn.edu","2012-10-03 13:43:20","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/15.0"
"alexandria.cs.umn.edu","2012-10-03 13:45:30","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/15.0"
"alexandria.cs.umn.edu","2012-10-03 13:48:36","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/15.0"
"alexandria.cs.umn.edu","2012-10-03 13:48:41","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/15.0"
"alexandria.cs.umn.edu","2012-10-03 13:48:44","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/15.0"
"alexandria.cs.umn.edu","2012-10-03 13:48:48","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/15.0"
"alexandria.cs.umn.edu","2012-10-03 13:51:40","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/15.0"
